"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL4473314";"";"None";"308.46";"1";"5.05";"14";"C=C1OC(=O)/C(=C\CCCCCCCCCCCCC)[C@H]1O";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"19.45";"0.37";"0.95";"12.89";"0";"CHEMBL4723094";"Inhibition of tyrosinase in human neonatal foreskin epidermal melanocyte cells using L-tyrosine and L-DOPA as substrate preincubated for 2 days followed by cell lysis and subsequent substrate addition and measured after 3 hr by spectrophotometric method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Melanocyte";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715852";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 51.0 hr";"INHIBITOR";"";"1.0"
"CHEMBL3961037";"";"None";"214.26";"0";"3.25";"4-phenylethylresorcinol";"CC(c1ccccc1)c1ccc(O)cc1O";"IC50";"'='";"131000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4723101";"Inhibition of human His-tagged tyrosinase expressed in HEK 293 cells using L-DOPA as substrate by MBTH based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715852";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"INHIBITOR";"";"131.0"
"CHEMBL287556";"KOJIC ACID";"None";"142.11";"0";"-0.16";"Kojic acid";"O=c1cc(CO)occ1O";"IC50";"'='";"7400.0";"nM";"5.13";"";"";"UO_0000065";"36.10";"0.70";"5.29";"7.26";"0";"CHEMBL1764166";"Inhibition of Tyrosinase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1759884";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";"";"";"7.4"
"CHEMBL5399906";"";"None";"270.24";"0";"2.42";"10";"O=C1/C(=C/c2ccc(O)cc2O)Oc2c(O)cccc21";"IC50";"'='";"1570.0";"nM";"5.80";"";"";"UO_0000065";"21.48";"0.40";"3.38";"6.67";"0";"CHEMBL5355298";"Inhibition of tyrosinase in human MNT-1 cell lysates using L-DOPA as substrate assessed as reduction in melanin formation preincubated for 10 mins followed by substrate addition and measured by microplate reader analysis";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"MNT-1";"Lysates";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5352459";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"TIME = 0.1667 hr";"INHIBITOR";"";"1.57"
"CHEMBL450195";"RUCINOL";"None";"166.22";"0";"2.44";"Rucinol";"CCCCc1ccc(O)cc1O";"IC50";"'='";"21000.0";"nM";"4.68";"";"";"UO_0000065";"28.14";"0.53";"2.24";"11.56";"1";"CHEMBL5355311";"Inhibition of truncated His-tagged human tyrosinase expressed in HEK293 cells using L-DOPA as substrate by MBTH dye based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5352459";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"";"INHIBITOR";"";"21.0"
"CHEMBL226335";"RUTIN";"2.0";"610.52";"3";"-1.69";"5";"C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O";"IC50";"'='";"0.856";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL5233572";"Inhibition of tyrosinase (unknown origin) using DOPA as substrate incubated for 15 min by spectrophotometer assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5233214";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"TIME = 0.25 hr";"INHIBITOR";"";"0.856"
"CHEMBL151";"LUTEOLIN";"2.0";"286.24";"0";"2.28";"6";"O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12";"IC50";"'='";"60000.0";"nM";"4.22";"";"";"UO_0000065";"14.75";"0.27";"1.94";"3.80";"0";"CHEMBL4723097";"Inhibition of human tyrosinase expressed in HEK293 cells using L-tyrosine as substrate and DOPA as cofactor by indirect spectrophotometric method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715852";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"INHIBITOR";"";"60.0"
"CHEMBL426110";"";"None";"254.24";"0";"2.71";"8b";"O=C1/C(=C/c2ccc(O)cc2)Oc2cc(O)ccc21";"IC50";"'='";"38400.0";"nM";"4.42";"";"";"UO_0000065";"17.37";"0.32";"1.71";"6.61";"0";"CHEMBL858777";"Inhibitory activity against tyrosinase in human melanocytes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148577";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";"";"38.4"
"CHEMBL5400587";"";"None";"284.27";"0";"2.72";"39";"COc1cc(O)ccc1/C=C1\Oc2cc(O)ccc2C1=O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5355298";"Inhibition of tyrosinase in human MNT-1 cell lysates using L-DOPA as substrate assessed as reduction in melanin formation preincubated for 10 mins followed by substrate addition and measured by microplate reader analysis";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"MNT-1";"Lysates";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5352459";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"TIME = 0.1667 hr";"";"";"100.0"
"CHEMBL446323";"3,4-DIHYDROXYXANTHONE";"None";"228.20";"0";"2.36";"12";"O=c1c2ccccc2oc2c(O)c(O)ccc12";"IC50";"'='";"5120.0";"nM";"5.29";"";"";"UO_0000065";"23.18";"0.43";"2.93";"7.49";"0";"CHEMBL4678137";"Inhibition of Tyrosinase (unknown origin) using tyrosine as substrate incubated for 20 mins followed by substrate addition and measured every 10 mins for 30 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4673324";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"TIME = 0.8333 hr";"INHIBITOR";"";"5.12"
"CHEMBL4743159";"";"None";"278.33";"0";"2.82";"43";"CC(C)C(=O)Nc1nc(-c2ccc(O)cc2O)cs1";"IC50";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"21.41";"0.43";"3.14";"7.23";"0";"CHEMBL4723101";"Inhibition of human His-tagged tyrosinase expressed in HEK 293 cells using L-DOPA as substrate by MBTH based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715852";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"INHIBITOR";"";"1.1"
"CHEMBL165";"RESVERATROL";"3.0";"228.25";"0";"2.97";"5";"Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1";"IC50";"'='";"1700.0";"nM";"5.77";"";"";"UO_0000065";"25.28";"0.46";"2.80";"9.51";"0";"CHEMBL4723117";"Inhibition of human tyrosinase expressed in HEK293 cells using L-tyrosine and DOPA as substrate by absorbance method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715852";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"INHIBITOR";"";"1.7"
"CHEMBL287556";"KOJIC ACID";"None";"142.11";"0";"-0.16";"Kojic acid";"O=c1cc(CO)occ1O";"IC50";"'='";"571170.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3388379";"Competitive inhibition of tyrosinase in human G-361 cells incubated for 10 mins measured for 2 hrs by MBTH-based spectrophotometry";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"G-361";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352108";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"CHEMBL3307514";"";"";"";"571.17"
"CHEMBL287556";"KOJIC ACID";"None";"142.11";"0";"-0.16";"Kojic acid";"O=c1cc(CO)occ1O";"IC50";"'='";"3.49";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL5147286";"Inhibition of tyrosinase (unknown origin) using L-DOPA as substrate incubated for 10 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5143656";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2022";"None";"TIME = 0.1667 hr";"INHIBITOR";"";"3.49"
"CHEMBL287556";"KOJIC ACID";"None";"142.11";"0";"-0.16";"Kojic acid";"O=c1cc(CO)occ1O";"IC50";"'='";"500000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"1";"CHEMBL4723101";"Inhibition of human His-tagged tyrosinase expressed in HEK 293 cells using L-DOPA as substrate by MBTH based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715852";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"INHIBITOR";"";"500.0"
"CHEMBL450195";"RUCINOL";"None";"166.22";"0";"2.44";"227";"CCCCc1ccc(O)cc1O";"IC50";"'='";"21000.0";"nM";"4.68";"";"";"UO_0000065";"28.14";"0.53";"2.24";"11.56";"1";"CHEMBL5331159";"Inhibition of human tyrosinase using L-DOPA as substrate incubated for 10 to 20 mins by MBTH dye based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5331042";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME_Lower = 10.0 min | TIME_Upper = 20.0 min";"INHIBITOR";"";"21.0"
"CHEMBL287556";"KOJIC ACID";"None";"142.11";"0";"-0.16";"Kojic acid";"O=c1cc(CO)occ1O";"IC50";"'='";"26800.0";"nM";"4.57";"";"";"UO_0000065";"32.17";"0.62";"4.73";"6.47";"0";"CHEMBL4411351";"Inhibition of tyrosinase (unknown origin) assessed as reduction in monophenolase activity";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4411257";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"26.8"
"CHEMBL487017";"APIGETRIN";"None";"432.38";"1";"0.05";"6";"O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4393647";"Inhibition of tyrosinase (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4392888";"1";"Scientific Literature";"J Nat Prod";"2019";"None";"";"";"";"50.0"
"CHEMBL3100135";"";"None";"506.50";"3";"-2.94";"9";"C[C@@H](CCc1ccc(O)cc1O)O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O";"IC50";"'='";"3830.0";"nM";"5.42";"";"";"UO_0000065";"10.69";"0.21";"8.36";"2.47";"0";"CHEMBL3619576";"Inhibition of tyrosinase (unknown origin) using L-DOPA as substrate assessed as formation of dopachrome by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3616365";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"None";"";"";"";"3.83"
"CHEMBL5274383";"";"None";"252.27";"0";"2.92";"21";"O=C1/C(=C/c2ccc(O)cc2O)Cc2ccccc21";"IC50";"'='";"5800.0";"nM";"5.24";"";"";"UO_0000065";"20.76";"0.38";"2.32";"9.10";"0";"CHEMBL5355298";"Inhibition of tyrosinase in human MNT-1 cell lysates using L-DOPA as substrate assessed as reduction in melanin formation preincubated for 10 mins followed by substrate addition and measured by microplate reader analysis";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"MNT-1";"Lysates";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5352459";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"TIME = 0.1667 hr";"INHIBITOR";"";"5.8"
"CHEMBL199975";"";"None";"254.24";"0";"2.71";"7b";"O=C1/C(=C/c2ccc(O)cc2)Oc2cccc(O)c21";"IC50";"'='";"31700.0";"nM";"4.50";"";"";"UO_0000065";"17.70";"0.32";"1.79";"6.74";"0";"CHEMBL858777";"Inhibitory activity against tyrosinase in human melanocytes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148577";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";"";"31.7"
"CHEMBL450195";"RUCINOL";"None";"166.22";"0";"2.44";"Rucinol";"CCCCc1ccc(O)cc1O";"IC50";"'='";"21000.0";"nM";"4.68";"";"";"UO_0000065";"28.14";"0.53";"2.24";"11.56";"1";"CHEMBL4723101";"Inhibition of human His-tagged tyrosinase expressed in HEK 293 cells using L-DOPA as substrate by MBTH based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715852";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"INHIBITOR";"";"21.0"
"CHEMBL443605";"HEXYLRESORCINOL";"4.0";"194.27";"0";"3.22";"4-hexylresorcinol";"CCCCCCc1ccc(O)cc1O";"IC50";"'='";"94000.0";"nM";"4.03";"";"";"UO_0000065";"20.73";"0.39";"0.81";"9.95";"0";"CHEMBL4723101";"Inhibition of human His-tagged tyrosinase expressed in HEK 293 cells using L-DOPA as substrate by MBTH based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715852";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"INHIBITOR";"";"94.0"
"CHEMBL201626";"";"None";"270.24";"0";"2.42";"10b";"O=C1/C(=C/c2ccc(O)cc2)Oc2cc(O)cc(O)c21";"IC50";"'='";"38000.0";"nM";"4.42";"";"";"UO_0000065";"16.36";"0.30";"2.00";"5.08";"0";"CHEMBL858777";"Inhibitory activity against tyrosinase in human melanocytes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148577";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";"";"38.0"
"CHEMBL151";"LUTEOLIN";"2.0";"286.24";"0";"2.28";"6";"O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12";"IC50";"'='";"0.613";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL5233572";"Inhibition of tyrosinase (unknown origin) using DOPA as substrate incubated for 15 min by spectrophotometer assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5233214";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"TIME = 0.25 hr";"INHIBITOR";"";"0.613"
"CHEMBL250450";"ISOQUERCETIN";"2.0";"464.38";"2";"-0.54";"13";"O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4393647";"Inhibition of tyrosinase (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4392888";"1";"Scientific Literature";"J Nat Prod";"2019";"None";"";"";"";"50.0"
"CHEMBL150";"KAEMPFEROL";"None";"286.24";"0";"2.28";"56";"O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"20.96";"0.39";"3.72";"5.40";"0";"CHEMBL3810649";"Inhibition of tyrosinase (unknown origin) using L-tyrosine as substrate assessed as oxidation of L-tyrosine after 15 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3808312";"1";"Scientific Literature";"J Nat Prod";"2016";"None";"";"";"";"1.0"
"CHEMBL287556";"KOJIC ACID";"None";"142.11";"0";"-0.16";"kojic acid";"O=c1cc(CO)occ1O";"IC50";"'='";"400000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5331164";"Inhibition of human His-tagged tyrosinase CD expressed in HEK293 cells assessed as inhibition of melanin production using L-DOPA as substrate";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5331042";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"INHIBITOR";"";"400.0"
"CHEMBL4572517";"";"None";"400.52";"0";"3.53";"17";"CCCCCCCCn1cc(O)c(=O)cc1COC(=O)[C@@H](N)Cc1ccccc1";"IC50";"'='";"12600.0";"nM";"4.90";"";"";"UO_0000065";"12.23";"0.23";"1.37";"5.18";"0";"CHEMBL4411351";"Inhibition of tyrosinase (unknown origin) assessed as reduction in monophenolase activity";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4411257";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"12.6"
"CHEMBL1275999";"GAMMA-THUJAPLICIN";"None";"164.20";"0";"1.88";"100";"CC(C)c1ccc(O)c(=O)cc1";"IC50";"'='";"1150.0";"nM";"5.94";"";"";"UO_0000065";"36.17";"0.68";"4.06";"15.92";"1";"CHEMBL4411356";"Inhibition of human tyrosinase";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4411257";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"1.15"
"CHEMBL3961037";"";"None";"214.26";"0";"3.25";"226";"CC(c1ccccc1)c1ccc(O)cc1O";"IC50";"'='";"130000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5331159";"Inhibition of human tyrosinase using L-DOPA as substrate incubated for 10 to 20 mins by MBTH dye based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5331042";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME_Lower = 10.0 min | TIME_Upper = 20.0 min";"INHIBITOR";"";"130.0"
"CHEMBL287556";"KOJIC ACID";"None";"142.11";"0";"-0.16";"kojic acid";"O=c1cc(CO)occ1O";"IC50";"'='";"16670.0";"nM";"4.78";"";"";"UO_0000065";"33.62";"0.65";"4.94";"6.76";"0";"CHEMBL870599";"Inhibitory activity against tyrosinase";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148597";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"16.67"
"CHEMBL450195";"RUCINOL";"None";"166.22";"0";"2.44";"227";"CCCCc1ccc(O)cc1O";"IC50";"'='";"13500.0";"nM";"4.87";"";"";"UO_0000065";"29.30";"0.55";"2.43";"12.04";"0";"CHEMBL5331164";"Inhibition of human His-tagged tyrosinase CD expressed in HEK293 cells assessed as inhibition of melanin production using L-DOPA as substrate";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5331042";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"INHIBITOR";"";"13.5"
"CHEMBL4572517";"";"None";"400.52";"0";"3.53";"17";"CCCCCCCCn1cc(O)c(=O)cc1COC(=O)[C@@H](N)Cc1ccccc1";"IC50";"'='";"12600.0";"nM";"4.90";"";"";"UO_0000065";"12.23";"0.23";"1.37";"5.18";"0";"CHEMBL4411352";"Inhibition of tyrosinase (unknown origin) assessed as reduction in diphenolase activity";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4411257";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"12.6"
"CHEMBL287556";"KOJIC ACID";"None";"142.11";"0";"-0.16";"KA";"O=c1cc(CO)occ1O";"IC50";"'='";"2800000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3871140";"Inhibition of tyrosinase in human MNT1 cell lysate pretreated prior to addition of L-DOPA as substrate measured after 3 hrs";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MNT1";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3870357";"1";"Scientific Literature";"ACS Med Chem Lett";"2017";"None";"";"";"";"2800.0"
"CHEMBL2413822";"";"None";"133.15";"0";"1.87";"26";"Oc1ccc2cc[nH]c2c1";"IC50";"'='";"22000.0";"nM";"4.66";"";"";"UO_0000065";"34.98";"0.64";"2.79";"12.93";"0";"CHEMBL4723109";"Inhibition of human HMV-II cell derived tyrosinase using DOPA as substrate incubated for 5 mins by light absorbance method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HMV-2 cell line";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715852";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 0.08333 hr";"INHIBITOR";"";"22.0"
"CHEMBL287556";"KOJIC ACID";"None";"142.11";"0";"-0.16";"Kojic acid";"O=c1cc(CO)occ1O";"IC50";"'='";"260.0";"ug.mL-1";"";"Outside typical range";"";"UO_0000274";"";"";"";"";"0";"CHEMBL5233580";"Inhibition of tyrosinase (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5233214";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"0.26"
"CHEMBL266564";"TILIROSIDE";"None";"594.53";"3";"1.73";"Tiliroside";"O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O";"IC50";"'='";"78530.0";"nM";"4.11";"";"";"UO_0000065";"6.90";"0.13";"2.37";"1.90";"0";"CHEMBL5147294";"Inhibition of tyrosinase (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5143656";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2022";"None";"";"INHIBITOR";"";"78.53"
"CHEMBL5394207";"";"None";"396.14";"0";"3.02";"18";"O=C1/C(=C/c2ccc(O)cc2O)Oc2c1ccc(O)c2I";"IC50";"'='";"32000.0";"nM";"4.50";"";"";"UO_0000065";"11.35";"0.29";"1.47";"5.17";"0";"CHEMBL5355298";"Inhibition of tyrosinase in human MNT-1 cell lysates using L-DOPA as substrate assessed as reduction in melanin formation preincubated for 10 mins followed by substrate addition and measured by microplate reader analysis";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"MNT-1";"Lysates";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5352459";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"TIME = 0.1667 hr";"INHIBITOR";"";"32.0"
"CHEMBL509502";"ACACIIN";"None";"592.55";"3";"-0.80";"12";"COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4393647";"Inhibition of tyrosinase (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4392888";"1";"Scientific Literature";"J Nat Prod";"2019";"None";"";"";"";"50.0"
